frame_num,object_type,track_id,team_id,map_x,map_y
12,players,3,0.0,14.587329864501953,56.9112434387207
12,players,16,1.0,,
12,players,28,0.0,,
12,players,15,0.0,,
12,players,13,1.0,4.11700963973999,18.340103149414062
12,players,29,1.0,,
12,players,17,1.0,13.956273078918457,36.79871368408203
12,players,21,0.0,18.16581916809082,62.10873031616211
13,players,4,1.0,18.05634880065918,67.52178955078125
13,players,8,0.0,6.897272109985352,58.82726287841797
13,players,6,0.0,,
13,players,14,1.0,3.6075570583343506,60.57522201538086
13,players,10,0.0,18.996105194091797,41.68183898925781
13,players,11,1.0,,
13,players,1,1.0,9.339824676513672,52.51999282836914
13,players,5,1.0,1.072128415107727,44.31558609008789
13,players,7,0.0,18.369333267211914,29.32394790649414
13,players,9,0.0,3.4852898120880127,42.757057189941406
13,players,28,0.0,,
13,players,3,0.0,14.706384658813477,56.969932556152344
13,players,16,1.0,,
13,players,12,0.0,,
13,players,15,0.0,,
13,players,13,1.0,4.113073348999023,18.419788360595703
13,players,29,1.0,,
13,players,17,1.0,13.977238655090332,36.65937423706055
13,players,21,0.0,18.18598175048828,62.22632598876953
14,players,8,0.0,6.87488317489624,58.94150924682617
14,players,7,0.0,18.434825897216797,29.332120895385742
14,players,1,1.0,9.385214805603027,52.75172424316406
14,players,6,0.0,,
14,players,3,0.0,14.878881454467773,56.98159408569336
14,players,5,1.0,1.0895224809646606,44.362030029296875
14,players,16,1.0,,
14,players,11,1.0,,
14,players,9,0.0,3.5120794773101807,42.58826446533203
14,players,12,0.0,,
14,players,14,1.0,3.575469493865967,60.545318603515625
14,players,28,0.0,,
14,players,15,0.0,,
14,players,10,0.0,19.031330108642578,41.899288177490234
14,players,4,1.0,17.954580307006836,67.45829010009766
14,players,13,1.0,4.116992950439453,18.457706451416016
14,players,29,1.0,,
14,players,17,1.0,14.170938491821289,35.27309799194336
14,players,21,0.0,18.25067901611328,62.47798538208008
14,players,33,1.0,18.778162002563477,61.536861419677734
14,players,18,0.0,18.448413848876953,61.940269470214844
15,players,1,1.0,9.490863800048828,52.795860290527344
15,players,8,0.0,6.899087905883789,58.9577751159668
15,players,16,1.0,,
15,players,3,0.0,14.94965934753418,57.017181396484375
15,players,5,1.0,1.1359225511550903,44.45692825317383
15,players,7,0.0,18.443702697753906,29.48361587524414
15,players,9,0.0,3.550792694091797,42.952335357666016
15,players,10,0.0,19.113710403442383,41.861083984375
15,players,11,1.0,,
15,players,28,0.0,,
15,players,14,1.0,3.5433897972106934,60.56241989135742
15,players,15,0.0,,
15,players,6,0.0,,
15,players,12,0.0,,
15,players,18,1.0,18.36932373046875,62.7344970703125
15,players,13,1.0,4.1234564781188965,18.680831909179688
15,players,4,1.0,17.789485931396484,67.3486328125
15,players,29,1.0,,
15,players,17,1.0,14.188794136047363,35.220733642578125
16,players,16,1.0,,
16,players,8,0.0,6.9102277755737305,58.992942810058594
16,players,3,0.0,14.995858192443848,57.22024154663086
16,players,1,1.0,9.558993339538574,53.05856704711914
16,players,10,0.0,19.147626876831055,41.96149826049805
16,players,5,1.0,1.1595573425292969,44.496803283691406
16,players,28,0.0,,
16,players,9,0.0,3.5749454498291016,42.9636116027832
16,players,11,1.0,,
16,players,7,0.0,18.518875122070312,29.487998962402344
16,players,14,1.0,3.498192310333252,60.57473373413086
16,players,6,0.0,,
16,players,15,0.0,,
16,players,18,1.0,18.456754684448242,62.77958297729492
16,players,4,1.0,17.590904235839844,67.2884292602539
16,players,13,1.0,4.12416410446167,18.924182891845703
16,players,12,0.0,,
16,players,29,1.0,,
16,players,17,1.0,13.982855796813965,36.79563522338867
17,players,3,0.0,15.052661895751953,57.613731384277344
17,players,16,1.0,,
17,players,8,0.0,6.930558681488037,58.98868942260742
17,players,1,1.0,9.60179328918457,53.02248001098633
17,players,28,0.0,,
17,players,5,1.0,1.1659884452819824,44.55662536621094
17,players,14,1.0,3.4417009353637695,60.541893005371094
17,players,10,0.0,19.1844539642334,41.97697830200195
17,players,9,0.0,3.5737035274505615,42.98274612426758
17,players,6,0.0,,
17,players,7,0.0,18.58677864074707,29.431968688964844
17,players,11,1.0,,
17,players,12,0.0,,
17,players,13,1.0,4.125312805175781,18.9290771484375
17,players,17,1.0,13.918482780456543,37.34592056274414
17,players,15,0.0,,
17,players,29,1.0,,
17,players,21,0.0,18.48503303527832,63.075408935546875
17,players,4,1.0,17.50442886352539,67.35363006591797
17,players,33,1.0,19.179975509643555,60.16804504394531
18,players,3,0.0,15.174144744873047,57.73589324951172
18,players,1,1.0,9.700068473815918,53.080039978027344
18,players,8,0.0,6.966818809509277,58.99179458618164
18,players,14,1.0,3.4158670902252197,60.57054901123047
18,players,5,1.0,1.17979896068573,44.55992889404297
18,players,28,0.0,,
18,players,12,0.0,,
18,players,6,0.0,,
18,players,16,1.0,,
18,players,10,0.0,19.198516845703125,42.0029182434082
18,players,11,1.0,,
18,players,7,0.0,18.629018783569336,29.490154266357422
18,players,13,1.0,4.133612632751465,18.968660354614258
18,players,9,0.0,3.6354987621307373,43.0118408203125
18,players,17,1.0,13.931327819824219,37.36685562133789
18,players,4,1.0,17.331787109375,67.36805725097656
18,players,21,0.0,18.498075485229492,63.08478546142578
18,players,29,1.0,,
18,players,15,0.0,,
18,players,33,1.0,19.249988555908203,60.305564880371094
19,players,8,0.0,7.012507915496826,58.98012161254883
19,players,1,1.0,9.817879676818848,53.12730407714844
19,players,3,0.0,15.266810417175293,57.921226501464844
19,players,12,0.0,,
19,players,14,1.0,3.382617235183716,60.69999313354492
19,players,5,1.0,1.2136867046356201,44.7226676940918
19,players,11,1.0,,
19,players,10,0.0,19.206058502197266,42.13515853881836
19,players,16,1.0,,
19,players,13,1.0,4.132771968841553,18.99351692199707
19,players,7,0.0,18.673566818237305,29.634544372558594
19,players,6,0.0,,
19,players,28,0.0,,
19,players,17,1.0,13.975979804992676,37.36154556274414
19,players,15,0.0,,
19,players,4,1.0,17.103586196899414,67.32423400878906
19,players,9,0.0,3.658078193664551,42.93608856201172
19,players,21,0.0,18.351703643798828,63.51986312866211
19,players,29,1.0,,
19,players,18,1.0,19.22844886779785,60.9539794921875
20,players,8,0.0,7.069188117980957,59.01683044433594
20,players,12,0.0,,
20,players,14,1.0,3.365745782852173,60.763790130615234
20,players,7,0.0,18.77355194091797,29.635778427124023
20,players,16,1.0,,
20,players,1,1.0,9.884230613708496,53.31019973754883
20,players,3,0.0,15.380722999572754,58.15353775024414
20,players,5,1.0,1.2188376188278198,44.75869369506836
20,players,11,1.0,,
20,players,15,0.0,,
20,players,6,0.0,,
20,players,28,0.0,,
20,players,13,1.0,4.133299827575684,18.967147827148438
20,players,9,0.0,3.702277183532715,43.04667663574219
20,players,10,0.0,19.19374656677246,42.37789535522461
20,players,17,1.0,13.995373725891113,37.36503982543945
20,players,4,1.0,16.903255462646484,67.28070068359375
20,players,18,1.0,19.265430450439453,61.00121307373047
20,players,21,0.0,18.351106643676758,63.87336730957031
20,players,29,1.0,,
21,players,8,0.0,7.104959964752197,59.003299713134766
21,players,7,0.0,18.84906768798828,29.67626190185547
21,players,14,1.0,3.3391125202178955,60.97421646118164
21,players,1,1.0,9.92396354675293,53.54712677001953
21,players,12,0.0,,
21,players,4,1.0,16.76593017578125,67.28929138183594
21,players,3,0.0,15.456343650817871,58.141475677490234
21,players,16,1.0,,
21,players,5,1.0,1.2070531845092773,44.66154098510742
21,players,10,0.0,19.216049194335938,42.550872802734375
21,players,11,1.0,,
21,players,15,0.0,,
21,players,28,0.0,,
21,players,13,1.0,4.132452487945557,18.935184478759766
21,players,6,0.0,,
21,players,9,0.0,3.7357051372528076,43.07838439941406
21,players,17,1.0,14.026140213012695,37.37815475463867
21,players,18,1.0,19.254573822021484,61.004615783691406
21,players,21,0.0,18.34152603149414,64.12667083740234
21,players,29,1.0,,
22,players,8,0.0,7.203840255737305,58.974815368652344
22,players,11,1.0,,
22,players,14,1.0,3.3084824085235596,61.09636688232422
22,players,1,1.0,9.992593765258789,53.62889099121094
22,players,7,0.0,18.855615615844727,29.822296142578125
22,players,12,0.0,,
22,players,4,1.0,16.6286678314209,67.23221588134766
22,players,10,0.0,19.207096099853516,42.79684829711914
22,players,5,1.0,1.2216875553131104,44.756858825683594
22,players,3,0.0,15.571379661560059,58.16573715209961
22,players,6,0.0,,
22,players,13,1.0,4.135541915893555,18.95903778076172
22,players,16,1.0,,
22,players,9,0.0,3.763795852661133,43.07634353637695
22,players,15,0.0,,
22,players,17,1.0,14.046064376831055,37.4031982421875
22,players,18,1.0,19.195716857910156,61.23145294189453
22,players,28,0.0,,
22,players,29,1.0,,
22,players,21,0.0,18.278499603271484,64.36038208007812
23,players,4,1.0,16.439163208007812,67.22579956054688
23,players,14,1.0,3.258101463317871,61.33206558227539
23,players,8,0.0,7.294241428375244,58.870826721191406
23,players,1,1.0,10.059873580932617,53.7457389831543
23,players,7,0.0,18.88914680480957,29.704593658447266
23,players,11,1.0,,
23,players,5,1.0,1.2455204725265503,44.791255950927734
23,players,10,0.0,19.197341918945312,42.981449127197266
23,players,9,0.0,3.7935779094696045,43.05290222167969
23,players,3,0.0,15.757431983947754,58.190486907958984
23,players,12,0.0,,
23,players,13,1.0,4.135844707489014,18.969520568847656
23,players,6,0.0,,
23,players,16,1.0,,
23,players,17,1.0,14.081825256347656,37.415069580078125
23,players,15,0.0,,
23,players,29,1.0,,
23,players,28,0.0,,
23,players,18,1.0,19.186195373535156,61.31913757324219
23,players,21,0.0,18.191389083862305,64.43585968017578
24,players,8,0.0,7.460674285888672,58.81641387939453
24,players,1,1.0,10.130215644836426,53.8994026184082
24,players,14,1.0,3.2315306663513184,61.38632583618164
24,players,5,1.0,1.2610316276550293,44.897216796875
24,players,10,0.0,19.252073287963867,42.91119384765625
24,players,4,1.0,16.21533203125,67.23340606689453
24,players,3,0.0,15.927444458007812,58.2969970703125
24,players,11,1.0,,
24,players,9,0.0,3.8483402729034424,43.13534927368164
24,players,7,0.0,18.881977081298828,29.93996238708496
24,players,16,1.0,,
24,players,13,1.0,4.135437965393066,19.03705406188965
24,players,6,0.0,,
24,players,17,1.0,14.114001274108887,37.3785400390625
24,players,21,0.0,18.243135452270508,64.51654052734375
24,players,29,1.0,,
24,players,28,0.0,,
24,players,15,0.0,,
24,players,18,1.0,19.115474700927734,61.73419952392578
24,players,12,0.0,,
25,players,8,0.0,7.56083869934082,58.8202018737793
25,players,14,1.0,3.2058823108673096,61.429359436035156
25,players,3,0.0,15.983372688293457,58.38713455200195
25,players,1,1.0,10.20023250579834,53.93852233886719
25,players,5,1.0,1.2759451866149902,44.93074417114258
25,players,11,1.0,,
25,players,9,0.0,3.88197660446167,43.159420013427734
25,players,6,0.0,,
25,players,7,0.0,18.92857551574707,29.904401779174805
25,players,18,1.0,19.036453247070312,62.04491424560547
25,players,12,0.0,,
25,players,10,0.0,19.297487258911133,42.88668441772461
25,players,16,1.0,,
25,players,4,1.0,15.905285835266113,67.19931030273438
25,players,13,1.0,4.137053489685059,19.229660034179688
25,players,17,1.0,14.148099899291992,37.321083068847656
25,players,15,0.0,,
25,players,21,0.0,18.3166561126709,64.53661346435547
25,players,29,1.0,,
25,players,28,0.0,,
25,players,20,1.0,14.962139129638672,30.270381927490234
26,players,3,0.0,16.037940979003906,58.509037017822266
26,players,14,1.0,3.196164131164551,61.51222229003906
26,players,6,0.0,,
26,players,4,1.0,15.677314758300781,67.18901062011719
26,players,8,0.0,7.693471431732178,58.83849334716797
26,players,7,0.0,18.96066665649414,29.9127140045166
26,players,5,1.0,1.2753832340240479,44.924530029296875
26,players,18,1.0,19.301700592041016,61.160980224609375
26,players,12,0.0,,
26,players,16,1.0,,
26,players,1,1.0,10.269762992858887,53.996551513671875
26,players,11,1.0,,
26,players,13,1.0,4.134338855743408,19.162208557128906
26,players,17,1.0,14.175849914550781,37.343536376953125
26,players,9,0.0,3.9212746620178223,43.22469711303711
26,players,21,0.0,18.2503719329834,64.76981353759766
26,players,15,0.0,,
26,players,10,0.0,19.355947494506836,42.8802375793457
26,players,29,1.0,,
26,players,28,0.0,,
27,players,3,0.0,16.087148666381836,58.65602111816406
27,players,14,1.0,3.171976327896118,61.50896453857422
27,players,18,1.0,19.36705207824707,60.98118591308594
27,players,4,1.0,15.573185920715332,67.18128967285156
27,players,8,0.0,7.75218391418457,58.68316650390625
27,players,16,1.0,,
27,players,7,0.0,19.000072479248047,29.981746673583984
27,players,5,1.0,1.2806557416915894,44.92745590209961
27,players,6,0.0,,
27,players,1,1.0,10.380216598510742,54.077884674072266
27,players,17,1.0,14.213205337524414,37.388710021972656
27,players,13,1.0,4.121884822845459,19.410728454589844
27,players,12,0.0,,
27,players,21,0.0,18.143997192382812,65.04143524169922
27,players,11,1.0,,
27,players,9,0.0,3.9807660579681396,43.22050094604492
27,players,28,0.0,,
27,players,15,0.0,,
27,players,10,0.0,19.38046646118164,42.87033462524414
27,players,29,1.0,,
28,players,18,1.0,19.347238540649414,60.98752212524414
28,players,8,0.0,7.761549472808838,58.771907806396484
28,players,4,1.0,15.449501037597656,67.06804656982422
28,players,14,1.0,3.1274232864379883,61.52760314941406
28,players,17,1.0,14.219860076904297,37.506874084472656
28,players,7,0.0,19.050418853759766,30.02178382873535
28,players,3,0.0,16.1408634185791,58.6046142578125
28,players,5,1.0,1.280465006828308,44.99135971069336
28,players,1,1.0,10.483585357666016,54.15557861328125
28,players,16,1.0,,
28,players,6,0.0,,
28,players,13,1.0,4.126526832580566,19.598657608032227
28,players,28,0.0,,
28,players,21,0.0,18.072721481323242,65.28108215332031
28,players,10,0.0,19.392351150512695,43.02841567993164
28,players,12,0.0,,
28,players,15,0.0,,
28,players,9,0.0,3.9971096515655518,43.39688491821289
28,players,11,1.0,,
28,players,29,1.0,,
29,players,18,1.0,19.33808708190918,60.913639068603516
29,players,3,0.0,16.171770095825195,58.62138366699219
29,players,8,0.0,7.811385631561279,58.665828704833984
29,players,17,1.0,14.229239463806152,37.597511291503906
29,players,4,1.0,15.324995994567871,66.91923522949219
29,players,14,1.0,3.072805643081665,61.454280853271484
29,players,7,0.0,19.061138153076172,30.126728057861328
29,players,6,0.0,,
29,players,5,1.0,1.2869035005569458,45.02272415161133
29,players,28,0.0,,
29,players,13,1.0,4.125248432159424,19.57551383972168
29,players,1,1.0,10.528863906860352,54.3256950378418
29,players,12,0.0,,
29,players,10,0.0,19.355661392211914,43.36247253417969
29,players,15,0.0,,
29,players,21,0.0,18.06460189819336,65.31969451904297
29,players,11,1.0,,
29,players,9,0.0,4.012249946594238,43.41987991333008
29,players,29,1.0,,
29,players,16,1.0,,
30,players,18,1.0,19.313047409057617,60.91669464111328
30,players,17,1.0,14.235954284667969,37.630001068115234
30,players,3,0.0,16.172977447509766,58.62929153442383
30,players,8,0.0,7.943414211273193,58.61595153808594
30,players,12,0.0,,
30,players,21,0.0,18.03760528564453,65.34911346435547
30,players,1,1.0,10.576982498168945,54.57845687866211
30,players,7,0.0,19.05103302001953,30.285572052001953
30,players,14,1.0,2.8907015323638916,61.4466552734375
30,players,13,1.0,4.129857063293457,19.5822811126709
30,players,11,1.0,,
30,players,5,1.0,1.2838536500930786,45.132667541503906
30,players,10,0.0,19.378877639770508,43.475120544433594
30,players,6,0.0,,
30,players,28,0.0,,
30,players,9,0.0,4.027846336364746,43.38359832763672
30,players,15,0.0,,
30,players,4,1.0,15.004585266113281,66.6968002319336
30,players,29,1.0,,
30,players,16,1.0,,
31,players,18,1.0,19.291454315185547,60.93907165527344
31,players,21,0.0,17.993452072143555,65.37411499023438
31,players,3,0.0,16.174043655395508,58.60698699951172
31,players,1,1.0,10.57164192199707,54.84638595581055
31,players,8,0.0,8.004891395568848,58.42087173461914
31,players,14,1.0,2.7790238857269287,61.445316314697266
31,players,17,1.0,14.255721092224121,37.61532974243164
31,players,12,0.0,,
31,players,13,1.0,4.134241104125977,19.567829132080078
31,players,10,0.0,19.32992172241211,43.789512634277344
31,players,9,0.0,4.041757106781006,43.37545394897461
31,players,5,1.0,1.2820686101913452,45.15361404418945
31,players,7,0.0,19.081836700439453,30.341487884521484
31,players,15,0.0,,
31,players,6,0.0,,
31,players,11,1.0,,
31,players,28,0.0,,
31,players,16,1.0,,
31,players,29,1.0,,
31,players,4,1.0,15.003278732299805,66.3702392578125
32,players,18,1.0,19.266496658325195,60.98259735107422
32,players,3,0.0,16.145721435546875,58.601497650146484
32,players,6,0.0,,
32,players,14,1.0,2.670705556869507,61.459068298339844
32,players,13,1.0,4.1319451332092285,19.57869529724121
32,players,8,0.0,8.04868221282959,58.43536376953125
32,players,5,1.0,1.2745997905731201,45.18434143066406
32,players,1,1.0,10.590354919433594,55.09064865112305
32,players,9,0.0,4.056214332580566,43.37943649291992
32,players,10,0.0,19.344545364379883,43.91542434692383
32,players,7,0.0,19.110502243041992,30.262615203857422
32,players,16,1.0,,
32,players,17,1.0,14.25930118560791,37.64594268798828
32,players,11,1.0,,
32,players,15,0.0,,
32,players,12,0.0,,
32,players,28,0.0,,
32,players,21,0.0,17.92587661743164,65.48918914794922
32,players,29,1.0,,
32,players,4,1.0,14.771157264709473,66.29660034179688
33,players,18,1.0,19.224048614501953,60.93881607055664
33,players,3,0.0,16.104597091674805,58.61782455444336
33,players,6,0.0,,
33,players,14,1.0,2.5905098915100098,61.42129135131836
33,players,13,1.0,4.132479190826416,19.554706573486328
33,players,5,1.0,1.2684675455093384,45.278961181640625
